,Chr,Start,Stop,Samples,Sample_indices,Strand,Listing,Listing_subject,High,Low,UniqueIdentifier,pt87_lo_TPM,pt87_lo_Reads,pt214_hi_TPM,pt214_hi_Reads,pt214_lo_TPM,pt214_lo_Reads,pt221_lo_TPM,pt221_lo_Reads,pt226_lo_TPM,pt226_lo_Reads,pt221_hi_TPM,pt221_hi_Reads,pt226_hi_TPM,pt226_hi_Reads,pt212_lo_TPM,pt212_lo_Reads,pt87_hi_TPM,pt87_hi_Reads,pt212_hi_TPM,pt212_hi_Reads,Annotation,Distance to TSS,Nearest Ensembl,Gene Name,Gene Description,Gene Type,Annotations_short,CpG%,GC%,TRA,AIRE,Fezf2,Housekeeping,AIRE_dep_TRA,Fezf2_dep_TRA,other_TRA,Class
1324,chr1,36386400,36386401,"pt214_lo,pt87_lo","pt214_lo_230,pt87_lo_248",+,2,2,0,2,1324,6.794837069744689,2.0,0.0,0.0,8.668907033393062,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001282547),-477,ENSG00000196182,STK40,serine/threonine kinase 40,protein-coding,promoter-TSS,0.063333,0.595674,False,False,False,False,False,False,False,Low
1363,chr1,38012526,38012539,"pt212_lo,pt214_lo","pt212_lo_1162,pt214_lo_1268",-,2,2,0,2,1363,0.0,0.0,0.0,0.0,6.959855266418329,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3673498128943296,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_016037),-201,ENSG00000183520,UTP11,UTP11 small subunit processome component,protein-coding,promoter-TSS,0.071667,0.577371,False,False,False,True,False,False,False,Low
1393,chr1,39409062,39409077,"pt212_lo,pt214_lo","pt212_lo_240,pt214_lo_246",+,2,2,0,2,1393,0.0,0.0,0.0,0.0,9.25943260915768,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.032464741363452,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_015038),-3,ENSG00000127603,KIAA0754,KIAA0754,protein-coding,promoter-TSS,0.126667,0.757072,False,False,False,False,False,False,False,Low
1422,chr1,40258205,40258212,"pt212_lo,pt87_lo","pt212_lo_248,pt87_lo_269",+,2,2,0,2,1422,3.997717193705931,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285628969580566,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_005857),-27,ENSG00000084073,ZMPSTE24,zinc metallopeptidase STE24,protein-coding,promoter-TSS,0.068333,0.633943,False,False,False,True,False,False,False,Low
1441,chr1,40979748,40979756,"pt212_lo,pt214_lo,pt221_lo,pt226_lo,pt87_lo","pt212_lo_253,pt214_lo_257,pt221_lo_190,pt226_lo_184,pt87_lo_274",+,5,5,0,5,1441,14.484324334556764,3.0,0.0,0.0,18.79776717813023,5.0,5.9269967373687615,3.0,5.545678513784631,2.0,0.0,0.0,0.0,0.0,5.049481834669087,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001905),56,ENSG00000171793,CTPS1,CTP synthase 1,protein-coding,promoter-TSS,0.105,0.710483,False,False,False,False,False,False,False,Low
1525,chr1,42682460,42682479,"pt212_lo,pt214_lo","pt212_lo_258,pt214_lo_261",+,2,2,0,2,1525,0.0,0.0,0.0,0.0,3.714907818028564,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.78463734731428,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_004559),52,ENSG00000065978,YBX1,Y-box binding protein 1,protein-coding,promoter-TSS,0.08,0.620632,False,False,False,False,False,False,False,Low
1526,chr1,42683136,42683141,"pt212_lo,pt214_lo","pt212_lo_259,pt214_lo_262",+,2,2,0,2,1526,0.0,0.0,0.0,0.0,4.916038824612641,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225297339332207,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_132737),3,ENSG00000065978,YBX1,Y-box binding protein 1,protein-coding,promoter-TSS,0.155,0.795341,False,False,False,False,False,False,False,Low
1535,chr1,42817122,42817128,"pt221_lo,pt87_lo","pt221_lo_197,pt87_lo_278",+,2,2,0,2,1535,2.6377512210384695,2.0,0.0,0.0,0.0,0.0,2.2690830168922687,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001017922),3,ENSG00000164010,ERMAP,erythroblast membrane associated protein (Scianna blood group),protein-coding,promoter-TSS,0.063333,0.66223,False,True,False,False,False,False,False,Low
1547,chr1,43120094,43120111,"pt214_lo,pt226_lo","pt214_lo_266,pt226_lo_191",+,2,2,0,2,1547,0.0,0.0,0.0,0.0,2.8605449523780377,3.0,0.0,0.0,6.2587926799491695,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intergenic,-27801,ENSG00000186973,FAM183A,family with sequence similarity 183 member A,protein-coding,Intergeni,0.018333,0.549085,False,False,False,False,False,False,False,Low
1548,chr1,43120135,43120151,"pt212_lo,pt214_lo","pt212_lo_265,pt212_lo_266,pt214_lo_267",+,2,2,0,2,1548,0.0,0.0,0.0,0.0,8.307312655397363,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.259976278891951,4.0,0.0,0.0,0.0,0.0,Intergenic,-27761,ENSG00000186973,FAM183A,family with sequence similarity 183 member A,protein-coding,Intergeni,0.026667,0.565724,False,False,False,False,False,False,False,Low
1552,chr1,43172516,43172544,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_1187,pt214_lo_1303,pt87_lo_1345",-,3,3,0,3,1552,11.900924704957788,2.0,0.0,0.0,2.9296407641443727,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62714622311858,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_106791),40,ENSG00000117395,EBNA1BP2,EBNA1 binding protein 2,protein-coding,promoter-TSS,0.036667,0.53411,False,False,False,True,False,False,False,Low
1563,chr1,43389879,43389908,"pt212_lo,pt214_lo","pt212_lo_271,pt214_lo_270",+,2,2,0,2,1563,0.0,0.0,0.0,0.0,4.97495153307607,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184944382652709,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001365999),-5,ENSG00000198198,SZT2,SZT2 subunit of KICSTOR complex,protein-coding,promoter-TSS,0.061667,0.617304,False,False,False,False,False,False,False,Low
1577,chr1,43605416,43605418,"pt214_lo,pt87_lo","pt214_lo_275,pt87_lo_283",+,2,2,0,2,1577,2.777945533755247,2.0,0.0,0.0,7.606551585406067,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"exon (NM_001329139, exon 16 of 33)",-44732,ENSG00000066135,KDM4A,lysine demethylase 4A,protein-coding,exon,0.043333,0.612313,False,False,False,True,False,False,False,Low
1613,chr1,43991773,43991779,"pt212_lo,pt87_lo","pt212_lo_282,pt87_lo_294",+,2,2,0,2,1613,5.6992607115412195,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.379303594814561,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001349128),-50,ENSG00000159214,CCDC24,coiled-coil domain containing 24,protein-coding,promoter-TSS,0.085,0.677205,False,False,False,False,False,False,False,Low
1650,chr1,44819996,44819999,"pt212_lo,pt87_lo","pt212_lo_1199,pt87_lo_1357",-,2,2,0,2,1650,2.287315806700991,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.340032621577736,3.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001166292, exon 23 of 23)",11516,ENSG00000222009,BTBD19,BTB domain containing 19,protein-coding,3' UTR,0.056667,0.552413,False,False,False,False,False,False,False,Low
1659,chr1,45012134,45012148,"pt212_lo,pt214_lo,pt221_lo","pt212_lo_300,pt214_lo_303,pt221_lo_224",+,3,3,0,3,1659,0.0,0.0,0.0,0.0,4.708998690565833,6.0,2.444457258806201,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9707946037836,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_000374),-113,ENSG00000126088,UROD,uroporphyrinogen decarboxylase,protein-coding,promoter-TSS,0.023333,0.500832,False,False,False,True,False,False,False,Low
1670,chr1,45340009,45340030,"pt212_lo,pt87_lo","pt212_lo_1208,pt87_lo_1364",-,2,2,0,2,1670,3.7453792538341206,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16026770777371,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001293195),-63,ENSG00000132781,MUTYH,mutY DNA glycosylase,protein-coding,promoter-TSS,0.103333,0.665557,False,False,False,False,False,False,False,Low
1678,chr1,45500300,45500324,"pt214_lo,pt221_lo","pt214_lo_308,pt221_lo_227",+,2,2,0,2,1678,0.0,0.0,0.0,0.0,8.564725769815537,4.0,3.0323172579846767,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_015506),12,ENSG00000132763,MMACHC,metabolism of cobalamin associated C,protein-coding,promoter-TSS,0.061667,0.550749,False,False,False,False,False,False,False,Low
1740,chr1,46303648,46303652,"pt214_lo,pt226_lo","pt214_lo_320,pt226_lo_229",+,2,2,0,2,1740,0.0,0.0,0.0,0.0,21.57618193790464,3.0,0.0,0.0,4.511400678986409,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_006369),-48,ENSG00000173660,UQCRH,ubiquinol-cytochrome c reductase hinge protein,protein-coding,promoter-TSS,0.075,0.570715,False,False,False,True,False,False,False,Low
1791,chr1,51518272,51518295,"pt212_lo,pt87_lo","pt212_lo_326,pt87_lo_330",+,2,2,0,2,1791,3.94842164559076,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55783578013916,2.0,0.0,0.0,0.0,0.0,"intron (NM_001981, intron 1 of 24)",982,ENSG00000085832,EPS15,epidermal growth factor receptor pathway substrate 15,protein-coding,intron,0.03,0.497504,False,False,False,False,False,False,False,Low
1810,chr1,52365436,52365461,"pt214_lo,pt87_lo","pt214_lo_331,pt87_lo_335",+,2,2,0,2,1810,2.6469155928810455,3.0,0.0,0.0,2.903182831764039,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_032449, intron 1 of 23)",756,ENSG00000154222,CC2D1B,coiled-coil and C2 domain containing 1B,protein-coding,intron,0.018333,0.507488,False,False,False,True,False,False,False,Low
1856,chr1,54053627,54053637,"pt214_lo,pt87_lo","pt214_lo_339,pt87_lo_345",+,2,2,0,2,1856,2.487223210631532,3.0,0.0,0.0,3.4850519448875383,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_039942),24,ENSG00000116205,TCEANC2,transcription elongation factor A N-terminal and central domain containing 2,protein-coding,promoter-TSS,0.075,0.633943,False,False,False,True,False,False,False,Low
1878,chr1,55215353,55215371,"pt214_lo,pt226_lo","pt214_lo_1367,pt226_lo_968",-,2,2,0,2,1878,0.0,0.0,0.0,0.0,8.384025478715209,2.0,0.0,0.0,2.41020520559182,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_038320),2,ENSG00000162402,USP24,ubiquitin specific peptidase 24,protein-coding,promoter-TSS,0.125,0.732113,False,False,False,False,False,False,False,Low
1909,chr1,58631546,58631565,"pt214_lo,pt226_lo","pt214_lo_1379,pt226_lo_976",-,2,2,0,2,1909,0.0,0.0,0.0,0.0,7.243668663832674,4.0,0.0,0.0,2.544890561916473,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intergenic,-54304,ENSG00000184292,TACSTD2,tumor associated calcium signal transducer 2,protein-coding,Intergeni,0.013333,0.460899,False,False,False,False,False,False,False,Low
1918,chr1,58781482,58781487,"pt214_lo,pt226_lo,pt87_lo","pt214_lo_1382,pt226_lo_979,pt87_lo_1429",-,3,3,0,3,1918,5.934138543710644,3.0,0.0,0.0,6.07850789445218,2.0,0.0,0.0,3.87394410649568,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_002228, exon 1 of 1)",2562,ENSG00000177606,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",protein-coding,3' UTR,0.041667,0.487521,False,False,False,False,False,False,False,Low
1959,chr1,58785155,58785169,"pt214_lo,pt87_lo","pt214_lo_343,pt87_lo_349",+,2,2,0,2,1959,6.100308344044016,3.0,0.0,0.0,3.765649159944864,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_034014),11,ENSG00000234807,LINC01135,long intergenic non-protein coding RNA 1135,ncRNA,promoter-TSS,0.088333,0.607321,False,False,False,False,False,False,False,Low
1994,chr1,61743215,61743234,"pt212_lo,pt214_lo","pt212_lo_1299,pt214_lo_1407",-,2,2,0,2,1994,0.0,0.0,0.0,0.0,2.7622566393325343,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.747981753595772,2.0,0.0,0.0,0.0,0.0,"intron (NM_001350145, intron 1 of 43)",745,ENSG00000132849,PATJ,PATJ crumbs cell polarity complex component,protein-coding,intron,0.026667,0.494176,False,False,False,False,False,False,False,Low
1995,chr1,61926899,61926901,"pt212_lo,pt87_lo","pt212_lo_353,pt87_lo_361",+,2,2,0,2,1995,6.067704479418974,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565667807911936,2.0,0.0,0.0,0.0,0.0,"intron (NM_001350145, intron 26 of 43)",80825,,MIR12132,microRNA 12132,ncRNA,intron,0.005,0.339434,False,False,False,False,False,False,False,Low
2013,chr1,63523519,63523535,"pt214_lo,pt87_lo","pt214_lo_355,pt87_lo_367",+,2,2,0,2,2013,2.88267185917018,2.0,0.0,0.0,2.428668033222273,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001206739),2,ENSG00000203965,EFCAB7,EF-hand calcium binding domain 7,protein-coding,promoter-TSS,0.068333,0.552413,False,False,False,False,False,False,False,Low
2017,chr1,64470122,64470144,"pt212_lo,pt214_lo,pt226_lo,pt87_lo","pt212_lo_360,pt214_lo_359,pt226_lo_248,pt87_lo_371",+,4,4,0,4,2017,23.78779002007696,3.0,0.0,0.0,17.249851097503427,4.0,0.0,0.0,8.971461475656849,4.0,0.0,0.0,0.0,0.0,11.384350487930618,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_020925),4,ENSG00000158966,CACHD1,cache domain containing 1,protein-coding,promoter-TSS,0.066667,0.647255,False,False,False,False,False,False,False,Low
2020,chr1,64476296,64476315,"pt214_lo,pt226_lo","pt214_lo_1414,pt226_lo_1006",-,2,2,0,2,2020,0.0,0.0,0.0,0.0,8.889732670453457,2.0,0.0,0.0,2.464279331289824,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_020925, intron 1 of 26)",6177,ENSG00000158966,CACHD1,cache domain containing 1,protein-coding,intron,0.008333,0.397671,False,False,False,False,False,False,False,Low
2053,chr1,66930161,66930191,"pt214_lo,pt226_lo","pt214_lo_363,pt226_lo_251",+,2,2,0,2,2053,0.0,0.0,0.0,0.0,3.87622253516258,2.0,0.0,0.0,2.38313048077255,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001077704),-80,ENSG00000198160,MIER1,MIER1 transcriptional regulator,protein-coding,promoter-TSS,0.075,0.580699,False,False,False,True,False,False,False,Low
2057,chr1,67053947,67053951,"pt214_lo,pt226_lo","pt214_lo_1419,pt226_lo_1008",-,2,2,0,2,2057,0.0,0.0,0.0,0.0,11.3392892838556,2.0,0.0,0.0,3.1237620184494466,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"exon (NM_015139, exon 1 of 12)",199,ENSG00000116704,SLC35D1,solute carrier family 35 member D1,protein-coding,exon,0.096667,0.688852,False,False,False,False,False,False,False,Low
2072,chr1,67464200,67464248,"pt214_lo,pt87_lo","pt214_lo_1424,pt87_lo_1465",-,2,2,0,2,2072,8.48348833590366,2.0,0.0,0.0,2.847838709152052,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intergenic,-33822,ENSG00000142864,SERBP1,SERPINE1 mRNA binding protein 1,protein-coding,Intergeni,0.005,0.46589,False,False,False,True,False,False,False,Low
2074,chr1,67685082,67685111,"pt214_lo,pt87_lo","pt214_lo_364,pt87_lo_378",+,2,2,0,2,2074,3.01524360106552,2.0,0.0,0.0,4.538939442363297,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001199742),-104,ENSG00000116717,GADD45A,growth arrest and DNA damage inducible alpha,protein-coding,promoter-TSS,0.036667,0.522463,False,False,False,False,False,False,False,Low
2094,chr1,68050627,68050672,"pt212_lo,pt214_lo","pt212_lo_1310,pt214_lo_1425",-,2,2,0,2,2094,0.0,0.0,0.0,0.0,7.714245195811718,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.581258473054198,2.0,0.0,0.0,0.0,0.0,"5' UTR (NM_004675, exon 3 of 4)",981,ENSG00000162595,DIRAS3,DIRAS family GTPase 3,protein-coding,5' UTR,0.046667,0.480865,False,False,False,False,False,False,False,Low
2105,chr1,70244716,70244725,"pt214_lo,pt87_lo","pt214_lo_376,pt87_lo_398",+,2,2,0,2,2105,4.28319314117852,2.0,0.0,0.0,3.04954577500204,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"exon (NM_001350615, exon 8 of 12)",23341,ENSG00000116754,SRSF11,serine and arginine rich splicing factor 11,protein-coding,exon,0.018333,0.361065,False,False,False,True,False,False,False,Low
2122,chr1,71081349,71081373,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_383,pt214_lo_381,pt87_lo_402",+,3,3,0,3,2122,5.49002592258466,6.0,0.0,0.0,3.6527629582494336,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.708119560004699,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_046217),37,ENSG00000229956,ZRANB2-AS2,ZRANB2 antisense RNA 2 (head to head),ncRNA,promoter-TSS,0.041667,0.509151,True,False,False,False,False,False,True,Low
2126,chr1,72282846,72282850,"pt214_lo,pt221_lo,pt87_lo","pt214_lo_1431,pt221_lo_966,pt87_lo_1470",-,3,3,0,3,2126,6.70549092053767,2.0,0.0,0.0,11.890365128273,2.0,3.533534818386859,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_173808),-309,ENSG00000172260,NEGR1,neuronal growth regulator 1,protein-coding,promoter-TSS,0.076667,0.585691,False,True,False,False,False,False,False,Low
2179,chr1,77888624,77888642,"pt212_lo,pt214_lo,pt226_lo,pt87_lo","pt212_lo_394,pt214_lo_395,pt226_lo_271,pt87_lo_413",+,4,4,0,4,2179,5.738449470425556,2.0,0.0,0.0,4.834035407370066,4.0,0.0,0.0,4.36659461331568,3.0,0.0,0.0,0.0,0.0,16.476578418237217,3.0,0.0,0.0,0.0,0.0,"non-coding (NR_103535, exon 2 of 3)",118,ENSG00000162614,NEXN,nexilin F-actin binding protein,protein-coding,non-coding,0.05,0.622296,False,True,False,False,False,False,False,Low
2181,chr1,77979296,77979306,"pt214_lo,pt226_lo,pt87_lo","pt214_lo_396,pt226_lo_272,pt87_lo_414",+,3,3,0,3,2181,4.1031515368428995,3.0,0.0,0.0,5.368160779808774,3.0,0.0,0.0,3.2369880867888767,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_146539),-96,ENSG00000162613,FUBP1,far upstream element binding protein 1,protein-coding,promoter-TSS,0.068333,0.552413,False,False,False,True,False,False,False,Low
2185,chr1,78005119,78005140,"pt212_lo,pt214_lo,pt226_lo","pt212_lo_396,pt214_lo_398,pt226_lo_274",+,3,3,0,3,2185,0.0,0.0,0.0,0.0,5.820689367511825,5.0,0.0,0.0,2.59073472664564,2.0,0.0,0.0,0.0,0.0,4.08263387703468,4.0,0.0,0.0,0.0,0.0,"exon (NM_001317099, exon 2 of 4)",191,ENSG00000162616,DNAJB4,DnaJ heat shock protein family (Hsp40) member B4,protein-coding,exon,0.018333,0.391015,False,False,False,False,False,False,False,Low
2191,chr1,78629833,78629843,"pt212_lo,pt214_lo","pt212_lo_400,pt214_lo_403",+,2,2,0,2,2191,0.0,0.0,0.0,0.0,5.074798530714584,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72564846924112,2.0,0.0,0.0,0.0,0.0,"exon (NM_006820, exon 4 of 9)",9390,ENSG00000137959,IFI44L,interferon induced protein 44 like,protein-coding,exon,0.006667,0.329451,False,False,False,False,False,False,False,Low
2204,chr1,78659446,78659460,"pt212_lo,pt87_lo","pt212_lo_406,pt87_lo_424",+,2,2,0,2,2204,3.679609033727537,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.051965868631052,4.0,0.0,0.0,0.0,0.0,"non-coding (NR_135640, exon 5 of 6)",9622,ENSG00000137965,IFI44,interferon induced protein 44,protein-coding,non-coding,0.005,0.387687,False,True,False,False,False,False,False,Low
2214,chr1,83860996,83861016,"pt212_lo,pt87_lo","pt212_lo_1325,pt87_lo_1476",-,2,2,0,2,2214,2.608451740388566,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.579251076324992,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_119375),-10,ENSG00000233008,LINC01725,long intergenic non-protein coding RNA 1725,ncRNA,promoter-TSS,0.043333,0.532446,True,False,False,False,False,False,True,Low
2217,chr1,84078044,84078062,"pt212_lo,pt214_lo","pt212_lo_408,pt214_lo_408",+,2,2,0,2,2217,0.0,0.0,0.0,0.0,5.98421581312463,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4932410555751323,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_207578),-26,ENSG00000142875,PRKACB,protein kinase cAMP-activated catalytic subunit beta,protein-coding,promoter-TSS,0.12,0.732113,False,False,False,False,False,False,False,Low
2241,chr1,85582235,85582243,"pt214_lo,pt226_lo,pt87_lo","pt214_lo_415,pt226_lo_284,pt87_lo_433",+,3,3,0,3,2241,3.2606936797186568,3.0,0.0,0.0,4.619702753003209,4.0,0.0,0.0,2.94147011830546,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"exon (NM_001554, exon 3 of 5)",1478,ENSG00000142871,CCN1,cellular communication network factor 1,protein-coding,exon,0.028333,0.490849,False,False,False,False,False,False,False,Low
2242,chr1,85582462,85582483,"pt212_lo,pt226_lo,pt87_lo","pt212_lo_412,pt226_lo_285,pt87_lo_434",+,3,3,0,3,2242,3.04616237955162,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59700128129892,2.0,0.0,0.0,0.0,0.0,3.85516408894974,2.0,0.0,0.0,0.0,0.0,"exon (NM_001554, exon 4 of 5)",1712,ENSG00000142871,CCN1,cellular communication network factor 1,protein-coding,exon,0.026667,0.502496,False,False,False,False,False,False,False,Low
2247,chr1,85583094,85583107,"pt214_lo,pt87_lo","pt214_lo_418,pt87_lo_435",+,2,2,0,2,2247,12.56865812589802,3.0,0.0,0.0,12.644982465834406,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001554, exon 5 of 5)",2340,ENSG00000142871,CCN1,cellular communication network factor 1,protein-coding,3' UTR,0.028333,0.492512,False,False,False,False,False,False,False,Low
2250,chr1,85583338,85583349,"pt214_lo,pt87_lo","pt214_lo_419,pt87_lo_437",+,2,2,0,2,2250,4.78258368630334,2.0,0.0,0.0,8.015428700056571,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001554, exon 5 of 5)",2583,ENSG00000142871,CCN1,cellular communication network factor 1,protein-coding,3' UTR,0.026667,0.455907,False,False,False,False,False,False,False,Low
2260,chr1,86704875,86704876,"pt214_lo,pt87_lo","pt214_lo_423,pt87_lo_442",+,2,2,0,2,2260,3.251562442040724,2.0,0.0,0.0,4.145868895499631,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_135837),300,ENSG00000097033,SH3GLB1,"SH3 domain containing GRB2 like, endophilin B1",protein-coding,promoter-TSS,0.135,0.710483,False,False,False,True,False,False,False,Low
2276,chr1,87345243,87345250,"pt212_lo,pt87_lo","pt212_lo_420,pt87_lo_450",+,2,2,0,2,2276,6.0791729175010705,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.277328669960102,2.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001369491, exon 5 of 5)",13503,ENSG00000143013,LMO4,LIM domain only 4,protein-coding,3' UTR,0.006667,0.404326,False,False,False,True,False,False,False,Low
2279,chr1,88684245,88684273,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_421,pt214_lo_428,pt87_lo_452",+,3,3,0,3,2279,11.993384905243335,3.0,0.0,0.0,2.5113753456256735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.549839303713581,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001320709),-14,ENSG00000065243,PKN2,protein kinase N2,protein-coding,promoter-TSS,0.081667,0.602329,False,False,False,False,False,False,False,Low
2280,chr1,88684344,88684353,"pt221_lo,pt87_lo","pt221_lo_298,pt87_lo_453",+,2,2,0,2,2280,2.66758854607965,2.0,0.0,0.0,0.0,0.0,3.2439879424052327,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001320709),76,ENSG00000065243,PKN2,protein kinase N2,protein-coding,promoter-TSS,0.096667,0.63228,False,False,False,False,False,False,False,Low
2297,chr1,89022803,89022811,"pt212_lo,pt87_lo","pt212_lo_1341,pt87_lo_1497",-,2,2,0,2,2297,8.484814460072151,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.678029479695249,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001319179),59,ENSG00000117226,GBP3,guanylate binding protein 3,protein-coding,promoter-TSS,0.003333,0.374376,False,False,False,False,False,False,False,Low
